42       ,-87.689943
42.000026,-87.698489	
42.000055,-87.703378	
42.000094,-87.671283	
42.000097,-87.700935	
42.000122,-87.693610	
42.000273,-87.681435	
42.000389,-87.660710	
42.000394,-87.664793	
42.000427,-87.802943	
42.000432,-87.670455	
42.000434,-87.661202	
42.000452,-87.670455	
42.000476,-87.813101	
42.000543,-87.660715	
42.000543,-87.660715	
42.000581,-87.670461	
42.000636,-87.670460	
42.000687,-87.665592	
42.00069 ,-87.670463
42.000874,-87.670469	
42.000911,-87.671576	
42.001048,-87.671626	
42.001065,-87.661254	
42.001065,-87.661254	
42.001144,-87.663494	
42.001211,-87.775109	
42.00141 ,-87.662057
42.001411,-87.661725	
42.001411,-87.661725	
42.001551,-87.659388	
42.001595,-87.703407	
42.001603,-87.810398	
42.001645,-87.704617	
42.00167 ,-87.673753
42.001755,-87.668580	
42.001775,-87.667211	
42.001822,-87.689988	
42.001822,-87.689988	
42.001866,-87.694873	
42.001884,-87.696094	
42.001884,-87.696094	
42.001884,-87.696094	
42.001884,-87.696094	
42.001965,-87.692433	
42.001977,-87.696097	
42.002009,-87.663522	
42.002062,-87.691214	
42.002066,-87.699760	
42.002066,-87.699760	
42.002066,-87.699760	
42.002237,-87.666868	
42.002265,-87.675138	
42.002282,-87.670506	
42.002286,-87.817133	
42.002297,-87.680277	
42.002298,-87.693662	
42.002309,-87.681480	
42.002382,-87.672090	
42.002437,-87.690003	
42.002478,-87.669297	
42.002538,-87.662015	
42.002543,-87.817595	
42.002557,-87.763548	
42.00257 ,-87.659509
42.00259 ,-87.673431
42.002629,-87.671161	
42.002634,-87.670973	
42.002665,-87.669302	
42.00274 ,-87.668087
42.002787,-87.663381	
42.002894,-87.814424	
42.002942,-87.660797	
42.003009,-87.672308	
42.003023,-87.672312	
42.00306 ,-87.816597
42.003073,-87.696682	
42.003091,-87.665667	
42.003276,-87.816941	
42.003335,-87.819144	
42.003399,-87.761874	
42.003399,-87.761874	
42.00349 ,-87.775280
42.00349 ,-87.775280
42.003502,-87.673186	
42.003502,-87.673186	
42.003525,-87.662012	
42.003536,-87.701008	
42.00357 ,-87.699801
42.003582,-87.668417	
42.003585,-87.665680	
42.003611,-87.697357	
42.003628,-87.699800	
42.003661,-87.707309	
42.003702,-87.699803	
42.003726,-87.657923	
42.003729,-87.657838	
42.003765,-87.672565	
42.003828,-87.694923	
42.003874,-87.691262	
42.003926,-87.670551	
42.003927,-87.660831	
42.003993,-87.660830	
42.004024,-87.669340	
42.004044,-87.668125	
42.004044,-87.668125	
42.004044,-87.668125	
42.0041  ,-87.669343
42.0041  ,-87.669343
42.0041  ,-87.669343
42.004109,-87.672683	
42.00412 ,-87.690049
42.004157,-87.668128	
42.004205,-87.660839	
42.004343,-87.668133	
42.004414,-87.671370	
42.004416,-87.671256	
42.004437,-87.668136	
42.004454,-87.666933	
42.004482,-87.664132	
42.00449 ,-87.669353
42.004514,-87.662131	
42.004548,-87.666935	
42.004639,-87.659488	
42.004669,-87.819137	
42.004679,-87.708285	
42.004679,-87.708285	
42.004694,-87.672883	
42.004717,-87.820598	
42.004763,-87.670576	
42.004791,-87.670575	
42.004791,-87.672919	
42.004804,-87.672922	
42.004863,-87.660861	
42.004866,-87.698982	
42.004901,-87.819507	
42.004938,-87.660868	
42.004998,-87.660871	
42.005012,-87.660871	
42.005086,-87.686743	
42.005134,-87.818806	
42.005207,-87.761791	
42.005238,-87.678742	
42.005256,-87.690074	
42.005256,-87.690074	
42.005301,-87.818805	
42.005311,-87.674566	
42.005353,-87.671971	
42.005353,-87.671971	
42.005353,-87.671971	
42.005357,-87.671688	
42.005364,-87.671438	
42.005391,-87.669520	
42.005392,-87.669616	
42.005404,-87.668895	
42.005404,-87.668858	
42.005408,-87.668589	
42.005522,-87.662241	
42.005525,-87.680318	
42.005529,-87.661601	
42.005559,-87.659691	
42.005563,-87.659415	
42.005676,-87.680390	
42.005701,-87.683841	
42.005817,-87.696257	
42.005849,-87.660994	
42.005849,-87.660994	
42.005849,-87.660994	
42.00587 ,-87.693405
42.0059  ,-87.664968
42.0059  ,-87.664968
42.0059  ,-87.664968
42.0059  ,-87.664968
42.005912,-87.691120	
42.00592 ,-87.663661
42.005937,-87.661019	
42.005937,-87.661019	
42.005951,-87.661023	
42.00598 ,-87.817162
42.006001,-87.661041	
42.006066,-87.774632	
42.006074,-87.927365	
42.006276,-87.688898	
42.00628 ,-87.688684
42.006319,-87.686837	
42.006319,-87.686837	
42.006323,-87.686583	
42.006361,-87.684607	
42.00646 ,-87.679370
42.006465,-87.773771	
42.006495,-87.815064	
42.006512,-87.676378	
42.006531,-87.675392	
42.006534,-87.817621	
42.006548,-87.674038	
42.00655 ,-87.673994
42.006564,-87.685940	
42.006564,-87.685940	
42.006581,-87.672095	
42.006583,-87.671988	
42.006587,-87.671782	
42.006594,-87.671469	
42.006595,-87.671292	
42.006595,-87.671329	
42.006619,-87.688026	
42.00664 ,-87.668584
42.00664 ,-87.700639
42.006642,-87.668496	
42.006669,-87.666935	
42.006671,-87.666862	
42.006721,-87.664190	
42.006724,-87.664102	
42.006789,-87.659767	
42.006919,-87.690116	
42.006923,-87.670001	
42.007019,-87.670004	
42.007022,-87.673507	
42.007075,-87.665007	
42.007084,-87.670003	
42.007117,-87.670007	
42.007117,-87.670007	
42.007168,-87.807347	
42.00717 ,-87.807295
42.007181,-87.675746	
42.007187,-87.665009	
42.007201,-87.694959	
42.007227,-87.686875	
42.007232,-87.686644	
42.007286,-87.665016	
42.007356,-87.661490	
42.007356,-87.661490	
42.007377,-87.673584	
42.007479,-87.703416	
42.007547,-87.700383	
42.007679,-87.679339	
42.007759,-87.674632	
42.007866,-87.668406	
42.00789 ,-87.666908
42.007891,-87.666728	
42.007892,-87.666764	
42.007892,-87.666764	
42.007896,-87.666599	
42.007914,-87.665848	
42.007919,-87.665351	
42.007919,-87.665351	
42.007919,-87.665351	
42.007919,-87.665351	
42.007919,-87.665351	
42.007919,-87.665351	
42.007921,-87.665222	
42.007934,-87.664578	
42.007966,-87.662576	
42.007966,-87.662576	
42.007968,-87.662451	
42.007991,-87.686014	
42.00817 ,-87.672211
42.008324,-87.667878	
42.008324,-87.667878	
42.008325,-87.820039	
42.008345,-87.675325	
42.008387,-87.775498	
42.008396,-87.673824	
42.008416,-87.673831	
42.008426,-87.661839	
42.008441,-87.700753	
42.008445,-87.700562	
42.008481,-87.666195	
42.008491,-87.667884	
42.00854 ,-87.772105
42.008582,-87.704523	
42.008582,-87.704523	
42.008612,-87.812269	
