41.644608,-87.613055	
41.644608,-87.613055	
41.644608,-87.613055	
41.644608,-87.613055	
41.644636,-87.591995	
41.64543 ,-87.540029
41.647039,-87.614404	
41.647039,-87.616098	
41.64704 ,-87.614455
41.647637,-87.560532	
41.647922,-87.613395	
41.647923,-87.614445	
41.647924,-87.614149	
41.648201,-87.542618	
41.648929,-87.615996	
41.649165,-87.546800	
41.649235,-87.546890	
41.649502,-87.538658	
41.649598,-87.536242	
41.649713,-87.538659	
41.649713,-87.538659	
41.650019,-87.538103	
41.65105 ,-87.537457
41.651167,-87.535026	
41.651217,-87.537455	
41.651229,-87.545926	
41.651387,-87.535027	
41.651396,-87.545927	
41.651396,-87.547160	
41.651431,-87.527258	
41.651431,-87.527258	
41.651431,-87.527258	
41.651431,-87.527258	
41.651431,-87.527258	
41.651431,-87.527258	
41.651458,-87.602214	
41.651822,-87.616473	
41.651822,-87.616473	
41.651832,-87.614479	
41.651832,-87.614479	
41.651838,-87.613275	
41.652216,-87.618905	
41.652269,-87.617233	
41.652279,-87.607572	
41.652394,-87.610103	
41.652566,-87.618719	
41.652577,-87.610888	
41.652678,-87.544726	
41.652791,-87.608613	
41.652803,-87.603520	
41.652812,-87.547154	
41.652819,-87.603450	
41.652894,-87.538668	
41.652906,-87.547153	
41.652938,-87.607576	
41.652946,-87.608773	
41.653018,-87.547152	
41.653018,-87.547152	
41.653018,-87.547152	
41.653084,-87.551944	
41.653151,-87.610852	
41.653205,-87.547153	
41.653205,-87.547153	
41.65325 ,-87.604828
41.653298,-87.608911	
41.65333 ,-87.601508
41.65333 ,-87.601508
41.653426,-87.604874	
41.653649,-87.614590	
41.653675,-87.545321	
41.653713,-87.602097	
41.653735,-87.595301	
41.653736,-87.595360	
41.653736,-87.595419	
41.653746,-87.599938	
41.653746,-87.599938	
41.653746,-87.599938	
41.65379 ,-87.599176
41.653793,-87.597822	
41.653793,-87.602118	
41.653839,-87.602128	
41.653949,-87.602156	
41.653949,-87.602156	
41.654059,-87.616529	
41.654104,-87.611460	
41.65414 ,-87.605887
41.654165,-87.606801	
41.654184,-87.617255	
41.654327,-87.607557	
41.654354,-87.604029	
41.654369,-87.603831	
41.654371,-87.603802	
41.654384,-87.603630	
41.654384,-87.607556	
41.654389,-87.603575	
41.654402,-87.553641	
41.654448,-87.606802	
41.654456,-87.539889	
41.654494,-87.605897	
41.654569,-87.608531	
41.654579,-87.538680	
41.654588,-87.606804	
