41.800014,-87.701304	
41.800028,-87.715999	
41.800037,-87.708646	
41.800051,-87.706196	
41.800076,-87.620981	
41.800084,-87.603934	
41.800085,-87.703745	
41.800093,-87.690315	
41.800093,-87.739280	
41.800098,-87.697643	
41.800101,-87.695196	
41.800114,-87.625843	
41.80012 ,-87.703745
41.800153,-87.697646	
41.800176,-87.589101	
41.800178,-87.703748	
41.800195,-87.716005	
41.800234,-87.602843	
41.800239,-87.682245	
41.800242,-87.689099	
41.800243,-87.732857	
41.800274,-87.701312	
41.80029 ,-87.673266
41.800301,-87.588466	
41.800308,-87.662322	
41.800317,-87.598195	
41.800325,-87.743264	
41.800325,-87.743264	
41.800325,-87.743264	
41.800325,-87.743264	
41.800325,-87.743264	
41.800325,-87.743264	
41.800344,-87.598199	
41.800365,-87.703754	
41.800365,-87.703754	
41.800365,-87.703754	
41.800383,-87.692762	
41.800404,-87.665970	
41.800404,-87.665970	
41.800404,-87.665970	
41.800423,-87.657465	
41.80043 ,-87.669623
41.800433,-87.733519	
41.800447,-87.605382	
41.800447,-87.605382	
41.800449,-87.605257	
41.800456,-87.587408	
41.800463,-87.690322	
41.800463,-87.690322	
41.800465,-87.723370	
41.800465,-87.723370	
41.800465,-87.723370	
41.800465,-87.723370	
41.800465,-87.723370	
41.800465,-87.723370	
41.800482,-87.732381	
41.800482,-87.652609	
41.800483,-87.587415	
41.800483,-87.587415	
41.800483,-87.732495	
41.8005  ,-87.587414
41.8005  ,-87.587414
41.800506,-87.590462	
41.800513,-87.587418	
41.800522,-87.689104	
41.800524,-87.663541	
41.800539,-87.598200	
41.800544,-87.684208	
41.800553,-87.670843	
41.800556,-87.652608	
41.800556,-87.652608	
41.800582,-87.663544	
41.800609,-87.651397	
41.800619,-87.585887	
41.80062 ,-87.584413
41.800624,-87.648899	
41.800626,-87.590468	
41.800626,-87.590468	
41.800626,-87.590468	
41.800626,-87.590468	
41.800626,-87.590468	
41.800626,-87.590468	
41.800632,-87.642870	
41.800646,-87.668410	
41.800648,-87.644084	
41.800658,-87.646299	
41.800663,-87.646126	
41.800664,-87.587442	
41.800667,-87.683656	
41.800673,-87.674495	
41.800673,-87.674495	
41.800684,-87.665978	
41.800686,-87.644087	
41.800688,-87.652614	
41.800692,-87.684213	
41.800694,-87.620996	
41.800694,-87.620996	
41.800703,-87.595051	
41.800722,-87.651400	
41.800725,-87.653827	
41.80073 ,-87.669631
