lat        ,lng          ,
41.737741  ,-87.734887   ,
41.861559  ,"-87.659762	",
41.860318  ,"-87.644867	",
41.865426  ,"-87.715400	",
41.899603  ,"-87.722545	",
41.890986  ,"-87.634053	",
41.721468  ,"-87.642564	",
41.899768  ,"-87.736811	",
42.012254  ,"-87.691560	",
41.852277  ,"-87.669043	",
41.766955  ,"-87.615292	",
41.863518  ,"-87.717779	",
41.731609  ,"-87.656864	",
41.867163  ,"-87.718518	",
41.790536  ,"-87.653957	",
41.769579  ,"-87.682060	",
41.890032  ,"-87.630203	",
41.699165  ,"-87.628071	",
41.896087  ,"-87.726101	",
41.753368  ,"-87.580473	",
41.902159  ,"-87.764508	",
41.866759  ,"-87.625814	",
41.912513  ,"-87.694607	",
41.853684  ,"-87.623836	",
41.692104  ,"-87.618263	",
41.682928  ,"-87.644950	",
41.927138  ,"-87.656872	",
41.893622  ,"-87.758002	",
41.880681  ,"-87.729335	",
42.009973  ,"-87.686623	",
41.782599  ,"-87.649718	",
41.893119  ,"-87.639245	",
41.95983   ,"-87.724125	",
41.882013  ,"-87.726312	",
41.803202  ,"-87.721984	",
41.892383  ,"-87.634588	",
41.959704  ,"-87.755974	",
41.702536  ,"-87.652423	",
41.883377  ,"-87.627874	",
41.918607  ,"-87.673996	",
41.806379  ,"-87.684365	",
41.866148  ,"-87.726785	",
41.985102  ,"-87.670757	",
41.779521  ,"-87.660962	",
41.678321  ,"-87.671351	",
41.878087  ,"-87.741349	",
41.796161  ,"-87.723243	",
41.786     ,"-87.653451	",
41.705678  ,"-87.600944	",
41.749064  ,"-87.587138	",
41.916106  ,"-87.730188	",
41.879151  ,"-87.626111	",
41.904776  ,"-87.630012	",
41.878797  ,"-87.731600	",
42.010996  ,"-87.662681	",
41.851031  ,"-87.701554	",
41.692816  ,"-87.605887	",
41.866742  ,"-87.727638	",
41.921137  ,"-87.746224	",
41.780222  ,"-87.686117	",
41.73662   ,"-87.545821	",
41.804841  ,"-87.672163	",
41.751469  ,"-87.681562	",
41.767126  ,"-87.594172	",
41.77516   ,"-87.587994	",
42.019252  ,"-87.703115	",
41.904011  ,"-87.760061	",
41.664458  ,"-87.625069	",
41.92387   ,"-87.658409	",
41.981845  ,"-87.657135	",
41.859585  ,"-87.653429	",
41.767879  ,"-87.683327	",
41.82296   ,"-87.619968	",
41.779805  ,"-87.641337	",
41.736799  ,"-87.714909	",
41.921022  ,"-87.671641	",
41.772499  ,"-87.643003	",
41.805471  ,"-87.603811	",
41.750971  ,"-87.704860	",
41.802077  ,"-87.617911	",
41.997032  ,"-87.660466	",
41.700691  ,"-87.649370	",
41.946746  ,"-87.656153	",
41.923572  ,"-87.718187	",
41.93799   ,"-87.810672	",
41.794997  ,"-87.662183	",
41.969036  ,"-87.659105	",
41.979436  ,"-87.906865	",
41.839114  ,"-87.646306	",
41.950247  ,"-87.782817	",
41.896048  ,"-87.716331	",
41.872964  ,"-87.753663	",
41.952324  ,"-87.779193	",
41.861592  ,"-87.639065	",
41.666349  ,"-87.621480	",
41.922762  ,"-87.784193	",
41.953436  ,"-87.746273	",
41.885073  ,"-87.725794	",
41.769882  ,"-87.569037	",
41.884661  ,"-87.727348	",
41.841472  ,"-87.629205	",
41.764608  ,"-87.688679	",
41.720306  ,"-87.562936	",
41.734995  ,"-87.545779	",
41.8016    ,"-87.644524	",
41.872285  ,"-87.683747	",
41.803202  ,"-87.721984	",
41.854098  ,"-87.669311	",
41.758897  ,"-87.574493	",
41.940634  ,"-87.748217	",
41.777152  ,"-87.654432	",
41.851961  ,"-87.691154	",
41.904284  ,"-87.774223	",
41.890052  ,"-87.628914	",
41.714673  ,"-87.536486	",
41.904939  ,"-87.635164	",
41.740546  ,"-87.586361	",
41.921103  ,"-87.635682	",
41.750472  ,"-87.634297	",
41.843074  ,"-87.631807	",
41.865272  ,"-87.693374	",
41.898116  ,"-87.713961	",
41.873808  ,"-87.694456	",
41.953959  ,"-87.701458	",
41.944135  ,"-87.760058	",
42.00789   ,"-87.666908	",
41.724362  ,"-87.660322	",
41.956397  ,"-87.727695	",
41.898021  ,"-87.679563	",
41.804744  ,"-87.750413	",
41.799463  ,"-87.596008	",
41.879636  ,"-87.736230	",
41.987254  ,"-87.791716	",
41.707355  ,"-87.611026	",
41.90476   ,"-87.733745	",
41.73365   ,"-87.557845	",
41.779517  ,"-87.736214	",
41.736902  ,"-87.544459	",
41.680293  ,"-87.654166	",
41.8835    ,"-87.627877	",
41.778624  ,"-87.695816	",
41.808188  ,"-87.683866	",
41.748527  ,"-87.663825	",
41.986995  ,"-87.701675	",
41.967972  ,"-87.686453	",
41.925213  ,"-87.663639	",
41.708152  ,"-87.627142	",
41.794623  ,"-87.627202	",
41.701763  ,"-87.535283	",
41.894817  ,"-87.657474	",
41.990091  ,"-87.656191	",
41.681136  ,"-87.669748	",
41.799227  ,"-87.646512	",
41.74319   ,"-87.655094	",
41.722458  ,"-87.576229	",
41.896313  ,"-87.624279	",
42.013188  ,"-87.777558	",
41.855741  ,"-87.726083	",
41.907567  ,"-87.670671	",
41.798672  ,"-87.665926	",
41.789601  ,"-87.649900	",
41.931925  ,"-87.771130	",
41.883778  ,"-87.626236	",
41.915718  ,"-87.736291	",
41.8835    ,"-87.627877	",
41.78925   ,"-87.621841	",
41.886297  ,"-87.761751	",
41.771532  ,"-87.702965	",
41.807651  ,"-87.643080	",
41.995463  ,"-87.655553	",
41.718774  ,"-87.643139	",
41.893813  ,"-87.624230	",
41.804035  ,"-87.674578	",
41.768255  ,"-87.612909	",
41.866235  ,"-87.720473	",
42.008613  ,"-87.818756	",
41.71739   ,"-87.640674	",
41.687295  ,"-87.648308	",
41.912236  ,"-87.741750	",
42.004669  ,"-87.819137	",
41.75246   ,"-87.579666	",
41.918712  ,"-87.765511	",
41.805451  ,"-87.603811	",
41.809519  ,"-87.607385	",
41.855042  ,"-87.666900	",
41.801719  ,"-87.630704	",
41.793935  ,"-87.672517	",
41.942103  ,"-87.777091	",
41.753648  ,"-87.652609	",
41.691295  ,"-87.655119	",
41.919136  ,"-87.733955	",
41.732895  ,"-87.660548	",
41.985516  ,"-87.656136	",
41.903204  ,"-87.676417	",
41.888367  ,"-87.644317	",
41.729028  ,"-87.558146	",
41.772449  ,"-87.583839	",
41.761606  ,"-87.596955	",
41.911865  ,"-87.712513	",
41.8422    ,"-87.660519	",
41.722768  ,"-87.624304	",
41.699999  ,"-87.614305	",
41.911344  ,"-87.634716	",
41.903451  ,"-87.631433	",
41.955206  ,"-87.750415	",
41.895457  ,"-87.716620	",
41.819556  ,"-87.701955	",
41.794795  ,"-87.616793	",
41.8909    ,"-87.639397	",
41.829652  ,"-87.614452	",
41.695982  ,"-87.596653	",
41.895374  ,"-87.725186	",
41.807781  ,"-87.600810	",
41.985606  ,"-87.816275	",
41.894999  ,"-87.621778	",
41.967715  ,"-87.694993	",
41.880932  ,"-87.709515	",
41.965937  ,"-87.727965	",
41.881023  ,"-87.737943	",
41.7974    ,"-87.620915	",
41.748999  ,"-87.605176	",
41.857534  ,"-87.625604	",
41.878893  ,"-87.723774	",
41.923745  ,"-87.712636	",
41.785199  ,"-87.733947	",
41.804102  ,"-87.661039	",
41.656338  ,"-87.614465	",
41.869995  ,"-87.711343	",
41.918418  ,"-87.721701	",
41.746741  ,"-87.601420	",
41.871886  ,"-87.704216	",
41.883229  ,"-87.764962	",
41.760443  ,"-87.686796	",
41.799487  ,"-87.593778	",
41.878222  ,"-87.627288	",
41.716934  ,"-87.532872	",
41.773061  ,"-87.610326	",
41.950925  ,"-87.721405	",
41.925022  ,"-87.678207	",
41.747793  ,"-87.650025	",
41.754182  ,"-87.584473	",
41.750772  ,"-87.624538	",
41.753204  ,"-87.730407	",
41.839631  ,"-87.730507	",
41.76545   ,"-87.627489	",
41.978129  ,"-87.779554	",
41.769045  ,"-87.589524	",
41.903225  ,"-87.626003	",
41.972681  ,"-87.739308	",
41.800758  ,"-87.657473	",
41.911367  ,"-87.626402	",
41.991584  ,"-87.679853	",
41.882092  ,"-87.625557	",
41.86513   ,"-87.627374	",
41.870739  ,"-87.723749	",
41.697684  ,"-87.617157	",
41.857725  ,"-87.706132	",
41.778591  ,"-87.671480	",
41.948396  ,"-87.644174	",
41.773314  ,"-87.683481	",
41.790414  ,"-87.617490	",
42.008481  ,"-87.666195	",
41.909638  ,"-87.676311	",
41.768364  ,"-87.644495	",
41.937877  ,"-87.666976	",
41.934696  ,"-87.695253	",
41.801294  ,"-87.667516	",
41.756918  ,"-87.589180	",
41.760428  ,"-87.561247	",
41.881893  ,"-87.738582	",
41.783109  ,"-87.609641	",
41.675253  ,"-87.601696	",
41.772878  ,"-87.575256	",
41.885345  ,"-87.710000	",
41.879384  ,"-87.634124	",
41.886041  ,"-87.757721	",
41.874589  ,"-87.708875	",
41.940381  ,"-87.644411	",
41.74448   ,"-87.646290	",
41.89941   ,"-87.624131	",
41.900775  ,"-87.626552	",
41.822763  ,"-87.695694	",
41.763969  ,"-87.590935	",
41.676211  ,"-87.621828	",
41.814456  ,"-87.639746	",
41.833394  ,"-87.646169	",
41.747467  ,"-87.561311	",
41.93076   ,"-87.756396	",
41.968224  ,"-87.729668	",
41.763755  ,"-87.576250	",
41.729814  ,"-87.656814	",
41.84519   ,"-87.631821	",
41.873676  ,"-87.706945	",
41.696855  ,"-87.543784	",
41.710357  ,"-87.612629	",
41.964092  ,"-87.723018	",
42.007084  ,"-87.670003	",
41.891309  ,"-87.614360	",
41.886906  ,"-87.658897	",
41.736127  ,"-87.629184	",
41.962703  ,"-87.653271	",
41.896176  ,"-87.660831	",
41.974297  ,"-87.786689	",
41.795199  ,"-87.651264	",
41.673471  ,"-87.658824	",
41.791322  ,"-87.693732	",
41.743758  ,"-87.570977	",
41.861574  ,"-87.723822	",
41.749528  ,"-87.598661	",
41.893456  ,"-87.674537	",
41.734905  ,"-87.545776	",
41.937918  ,"-87.712444	",
41.783659  ,"-87.781487	",
41.778877  ,"-87.708840	",
41.79749   ,"-87.616051	",
41.8835    ,"-87.627877	",
42.021611  ,"-87.673072	",
41.693379  ,"-87.669322	",
41.902718  ,"-87.720646	",
41.770526  ,"-87.635351	",
41.891775  ,"-87.757934	",
41.776047  ,"-87.590183	",
41.816529  ,"-87.623762	",
41.826312  ,"-87.667851	",
41.757699  ,"-87.616689	",
41.697429  ,"-87.634096	",
41.961379  ,"-87.654741	",
41.994756  ,"-87.704402	",
41.673715  ,"-87.634554	",
41.890443  ,"-87.767781	",
41.75972   ,"-87.590826	",
41.876552  ,"-87.763409	",
41.949093  ,"-87.643737	",
41.653793  ,"-87.597822	",
41.92435   ,"-87.738195	",
41.972477  ,"-87.726935	",
41.881442  ,"-87.667838	",
41.922557  ,"-87.769588	",
41.784977  ,"-87.620598	",
41.951594  ,"-87.745551	",
41.878303  ,"-87.699986	",
41.745276  ,"-87.588189	",
41.737844  ,"-87.646796	",
41.831505  ,"-87.665589	",
41.975923  ,"-87.687038	",
41.74271   ,"-87.634088	",
41.778755  ,"-87.617297	",
41.766804  ,"-87.605620	",
41.910701  ,"-87.708457	",
41.875447  ,"-87.711103	",
41.905573  ,"-87.638419	",
41.977483  ,"-87.779214	",
41.876929  ,"-87.686332	",
41.937513  ,"-87.744372	",
41.978991  ,"-87.659942	",
41.831333  ,"-87.681412	",
41.751398  ,"-87.701224	",
41.801448  ,"-87.621013	",
41.89399   ,"-87.702156	",
41.832071  ,"-87.616979	",
41.928593  ,"-87.707738	",
41.758345  ,"-87.574910	",
41.878287  ,"-87.686359	",
41.926196  ,"-87.796547	",
41.788796  ,"-87.709551	",
41.88817   ,"-87.629548	",
41.918647  ,"-87.646133	",
41.885697  ,"-87.748745	",
41.725382  ,"-87.556670	",
41.923673  ,"-87.786302	",
41.786717  ,"-87.622262	",
41.943609  ,"-87.650015	",
41.780971  ,"-87.653321	",
41.983651  ,"-87.774412	",
42.005012  ,"-87.660871	",
41.772867  ,"-87.621036	",
41.761899  ,"-87.590882	",
41.754169  ,"-87.694171	",
41.779445  ,"-87.664912	",
41.771444  ,"-87.665211	",
41.883527  ,"-87.725750	",
41.701936  ,"-87.525749	",
41.789093  ,"-87.704656	",
41.862848  ,"-87.715799	",
41.878798  ,"-87.731351	",
41.780306  ,"-87.786250	",
41.88609   ,"-87.771991	",
41.946654  ,"-87.701070	",
42.020171  ,"-87.669488	",
41.754593  ,"-87.741529	",
41.786552  ,"-87.646174	",
41.726323  ,"-87.626368	",
41.892207  ,"-87.680706	",
41.853788  ,"-87.630123	",
41.859875  ,"-87.714014	",
41.879673  ,"-87.704044	",
41.769006  ,"-87.569850	",
41.774491  ,"-87.622756	",
41.967773  ,"-87.768263	",
41.75602   ,"-87.604081	",
41.671364  ,"-87.642910	",
41.894899  ,"-87.759720	",
41.854579  ,"-87.700906	",
41.778415  ,"-87.687283	",
41.677197  ,"-87.640684	",
41.911091  ,"-87.774465	",
41.914703  ,"-87.702007	",
41.902229  ,"-87.757601	",
41.769414  ,"-87.663942	",
41.89318   ,"-87.634686	",
41.731139  ,"-87.545683	",
41.87295   ,"-87.689225	",
41.980779  ,"-87.805438	",
42.004482  ,"-87.664132	",
41.87406   ,"-87.705924	",
41.741374  ,"-87.624272	",
41.785334  ,"-87.610921	",
41.763236  ,"-87.559802	",
42.019399  ,"-87.675049	",
41.799273  ,"-87.644069	",
41.912229  ,"-87.725184	",
41.779899  ,"-87.597237	",
41.901446  ,"-87.725044	",
41.762166  ,"-87.674676	",
41.882083  ,"-87.687327	",
41.751419  ,"-87.552889	",
41.814692  ,"-87.712649	",
41.989862  ,"-87.818716	",
41.948822  ,"-87.712055	",
41.738495  ,"-87.562385	",
41.737751  ,"-87.604856	",
41.910948  ,"-87.716577	",
41.77084   ,"-87.589569	",
41.867608  ,"-87.680299	",
41.756752  ,"-87.563904	",
41.921715  ,"-87.668606	",
41.699044  ,"-87.685888	",
41.946648  ,"-87.702015	",
41.872709  ,"-87.624188	",
41.90976   ,"-87.634667	",
41.95454   ,"-87.688482	",
41.928197  ,"-87.795384	",
41.881047  ,"-87.699397	",
41.735975  ,"-87.586894	",
41.964258  ,"-87.665208	",
41.786977  ,"-87.732779	",
41.873903  ,"-87.758270	",
41.858983  ,"-87.714544	",
41.882185  ,"-87.768684	",
41.888935  ,"-87.756292	",
41.864269  ,"-87.710481	",
41.881332  ,"-87.725687	",
41.920729  ,"-87.653456	",
41.66463   ,"-87.640266	",
41.970843  ,"-87.778275	",
41.731446  ,"-87.551288	",
41.94876   ,"-87.755396	",
41.780111  ,"-87.615618	",
41.881073  ,"-87.696642	",
41.772997  ,"-87.572816	",
41.885448  ,"-87.711850	",
41.766865  ,"-87.654595	",
41.820789  ,"-87.632469	",
41.75108   ,"-87.617165	",
42.017122  ,"-87.680468	",
41.889284  ,"-87.765801	",
41.653736  ,"-87.595419	",
41.923638  ,"-87.789988	",
41.897732  ,"-87.755669	",
41.75119   ,"-87.569878	",
41.805795  ,"-87.613119	",
41.70607   ,"-87.653646	",
41.766829  ,"-87.572655	",
41.760413  ,"-87.561500	",
41.748832  ,"-87.575934	",
41.877812  ,"-87.655758	",
41.880679  ,"-87.729460	",
41.895491  ,"-87.713211	",
41.88358   ,"-87.709526	",
41.787902  ,"-87.683869	",
41.790755  ,"-87.739927	",
41.959093  ,"-87.730552	",
41.899623  ,"-87.720110	",
41.76531   ,"-87.637732	",
41.889054  ,"-87.642267	",
41.924219  ,"-87.664538	",
42.01146   ,"-87.697353	",
41.909177  ,"-87.708226	",
42.018245  ,"-87.690186	",
41.719782  ,"-87.576510	",
41.880908  ,"-87.711736	",
41.762148  ,"-87.721102	",
41.977969  ,"-87.846468	",
41.732792  ,"-87.552705	",
41.895397  ,"-87.722806	",
41.813115  ,"-87.622450	",
41.966409  ,"-87.648852	",
41.866216  ,"-87.721931	",
41.912093  ,"-87.692502	",
41.939936  ,"-87.652528	",
41.927508  ,"-87.698713	",
41.903866  ,"-87.690744	",
41.925132  ,"-87.710771	",
41.867752  ,"-87.697156	",
41.976779  ,"-87.659877	",
41.772963  ,"-87.688361	",
41.777561  ,"-87.723950	",
41.914282  ,"-87.725253	",
41.877605  ,"-87.667826	",
41.785161  ,"-87.620603	",
41.816072  ,"-87.611625	",
41.969276  ,"-87.726844	",
41.756095  ,"-87.644659	",
41.900918  ,"-87.718022	",
41.841948  ,"-87.724489	",
41.939417  ,"-87.650244	",
41.747262  ,"-87.723057	",
41.976763  ,"-87.900984	",
41.819316  ,"-87.638505	",
41.843017  ,"-87.617227	",
41.987241  ,"-87.712667	",
41.834321  ,"-87.732784	",
41.935429  ,"-87.783397	",
41.754691  ,"-87.557039	",
41.717403  ,"-87.662830	",
41.883314  ,"-87.761645	",
41.69399   ,"-87.657819	",
41.884719  ,"-87.763340	",
41.894946  ,"-87.754875	",
41.759669  ,"-87.579219	",
41.893084  ,"-87.682908	",
41.764282  ,"-87.628477	",
41.878803  ,"-87.731127	",
41.751464  ,"-87.644064	",
41.900205  ,"-87.773418	",
41.862953  ,"-87.706224	",
41.81432   ,"-87.703874	",
41.736492  ,"-87.615386	",
41.957874  ,"-87.648241	",
41.931555  ,"-87.652602	",
41.90437   ,"-87.631460	",
41.679675  ,"-87.641152	",
41.893473  ,"-87.756772	",
41.960957  ,"-87.727015	",
41.866811  ,"-87.625817	",
41.894482  ,"-87.745789	",
41.973099  ,"-87.697381	",
41.944393  ,"-87.741232	",
41.904496  ,"-87.628696	",
41.686763  ,"-87.620896	",
41.797371  ,"-87.653742	",
41.878285  ,"-87.749337	",
41.733283  ,"-87.547005	",
41.748627  ,"-87.626970	",
41.698567  ,"-87.628056	",
41.758116  ,"-87.562719	",
41.83563   ,"-87.643782	",
41.96166   ,"-87.722949	",
41.992294  ,"-87.681104	",
41.881304  ,"-87.758769	",
41.737751  ,"-87.604856	",
41.819347  ,"-87.615851	",
41.841665  ,"-87.717159	",
41.899254  ,"-87.769198	",
41.96769   ,"-87.661175	",
41.976763  ,"-87.900984	",
41.71498   ,"-87.655834	",
41.948463  ,"-87.779829	",
41.802115  ,"-87.587751	",
41.779296  ,"-87.644774	",
41.851447  ,"-87.731523	",
41.739098  ,"-87.621061	",
41.779     ,"-87.770316	",
41.977225  ,"-87.655010	",
41.786632  ,"-87.620638	",
41.753323  ,"-87.584102	",
41.851987  ,"-87.689326	",
41.836674  ,"-87.655987	",
41.732723  ,"-87.621828	",
41.823126  ,"-87.602726	",
41.816793  ,"-87.608062	",
41.884856  ,"-87.763346	",
41.967295  ,"-87.737876	",
41.780835  ,"-87.664252	",
41.845931  ,"-87.701402	",
41.836877  ,"-87.724654	",
41.876108  ,"-87.731104	",
41.797963  ,"-87.742901	",
41.910117  ,"-87.677445	",
41.891067  ,"-87.628047	",
41.776041  ,"-87.614325	",
41.885393  ,"-87.663548	",
41.93112   ,"-87.676785	",
41.854525  ,"-87.719928	",
41.834086  ,"-87.648609	",
41.87857   ,"-87.725595	",
41.781252  ,"-87.635081	",
41.863789  ,"-87.708029	",
42.003582  ,"-87.668417	",
41.963881  ,"-87.708331	",
41.844044  ,"-87.705029	",
41.871646  ,"-87.723931	",
41.890057  ,"-87.628491	",
41.95541   ,"-87.690954	",
41.90745   ,"-87.649879	",
41.865397  ,"-87.640661	",
41.764151  ,"-87.596680	",
41.811082  ,"-87.723706	",
41.780328  ,"-87.717897	",
41.895468  ,"-87.715566	",
41.937902  ,"-87.747941	",
41.895699  ,"-87.691094	",
41.720886  ,"-87.555724	",
41.789817  ,"-87.674184	",
41.751316  ,"-87.671950	",
41.883209  ,"-87.686489	",
41.879634  ,"-87.707974	",
41.880778  ,"-87.773246	",
41.771242  ,"-87.685863	",
41.75264   ,"-87.562616	",
41.831915  ,"-87.675319	",
41.731737  ,"-87.654434	",
41.880658  ,"-87.731264	",
41.936842  ,"-87.723050	",
41.769703  ,"-87.585707	",
41.740203  ,"-87.575768	",
41.928247  ,"-87.742480	",
41.787358  ,"-87.683857	",
41.865585  ,"-87.719506	",
41.76388   ,"-87.690563	",
41.964332  ,"-87.656791	",
41.904437  ,"-87.662401	",
42.009103  ,"-87.666969	",
41.880775  ,"-87.627029	",
42.018754  ,"-87.684558	",
41.851993  ,"-87.688889	",
41.799518  ,"-87.590998	",
41.886756  ,"-87.765096	",
41.776045  ,"-87.590293	",
41.751354  ,"-87.671950	",
41.748895  ,"-87.602689	",
41.98719   ,"-87.779987	",
41.750858  ,"-87.602743	",
41.980323  ,"-87.713661	",
41.778729  ,"-87.683628	",
41.756484  ,"-87.578538	",
41.919975  ,"-87.772429	",
41.878512  ,"-87.751862	",
41.756543  ,"-87.562686	",
41.866128  ,"-87.728202	",
41.908628  ,"-87.670079	",
41.871546  ,"-87.735718	",
41.917847  ,"-87.757189	",
41.736761  ,"-87.596865	",
41.93888   ,"-87.742900	",
41.764682  ,"-87.663786	",
42.004414  ,"-87.671370	",
41.771999  ,"-87.645802	",
41.819669  ,"-87.619876	",
41.742903  ,"-87.619546	",
41.885655  ,"-87.647989	",
41.930947  ,"-87.788963	",
42.017142  ,"-87.677652	",
41.920192  ,"-87.700079	",
41.74534   ,"-87.605071	",
41.711054  ,"-87.607868	",
41.849244  ,"-87.706394	",
41.757706  ,"-87.627992	",
41.903933  ,"-87.629129	",
41.8835    ,"-87.627877	",
41.756812  ,"-87.555422	",
41.890036  ,"-87.647611	",
41.782152  ,"-87.657114	",
41.871363  ,"-87.630588	",
41.879427  ,"-87.629982	",
41.978972  ,"-87.749135	",
41.93067   ,"-87.709339	",
41.744871  ,"-87.603786	",
41.736886  ,"-87.624171	",
41.947742  ,"-87.763654	",
41.861359  ,"-87.694400	",
41.774974  ,"-87.728781	",
41.73382   ,"-87.620918	",
41.901714  ,"-87.667451	",
41.90212   ,"-87.767278	",
41.878916  ,"-87.721986	",
41.822755  ,"-87.631358	",
41.822861  ,"-87.690634	",
41.867748  ,"-87.695937	",
41.953783  ,"-87.915105	",
41.90025   ,"-87.627274	",
41.69584   ,"-87.665947	",
41.951596  ,"-87.745474	",
41.706141  ,"-87.645240	",
41.769324  ,"-87.571492	",
41.874779  ,"-87.760517	",
41.703447  ,"-87.629079	",
41.823192  ,"-87.621587	",
42.007919  ,"-87.665351	",
41.943553  ,"-87.688162	",
41.765024  ,"-87.656085	",
41.903934  ,"-87.629209	",
41.875042  ,"-87.743543	",
41.857943  ,"-87.657040	",
41.96848   ,"-87.705348	",
41.758706  ,"-87.592751	",
41.894946  ,"-87.754875	",
41.858252  ,"-87.726162	",
41.874189  ,"-87.662651	",
41.892753  ,"-87.624194	",
41.780427  ,"-87.689774	",
41.766477  ,"-87.578769	",
41.805072  ,"-87.747978	",
41.772     ,"-87.644585	",
41.656674  ,"-87.605130	",
41.954882  ,"-87.669067	",
41.900024  ,"-87.623059	",
41.904169  ,"-87.628685	",
41.879632  ,"-87.736532	",
41.89313   ,"-87.749180	",
41.854766  ,"-87.704123	",
41.875273  ,"-87.624251	",
41.883058  ,"-87.751104	",
41.896584  ,"-87.635016	",
41.861963  ,"-87.722614	",
41.88713   ,"-87.754233	",
41.75401   ,"-87.606516	",
41.766057  ,"-87.577836	",
41.720258  ,"-87.682042	",
41.761831  ,"-87.627510	",
41.909093  ,"-87.714938	",
41.952193  ,"-87.770346	",
41.794004  ,"-87.622449	",
41.695823  ,"-87.612242	",
41.818571  ,"-87.684701	",
41.938165  ,"-87.718543	",
41.886225  ,"-87.769970	",
41.811304  ,"-87.741117	",
41.871217  ,"-87.743773	",
41.804974  ,"-87.613870	",
41.692834  ,"-87.604319	",
41.94331   ,"-87.753240	",
41.916614  ,"-87.693313	",
41.798941  ,"-87.653780	",
41.863376  ,"-87.656457	",
41.774065  ,"-87.603356	",
41.951062  ,"-87.828075	",
41.981498  ,"-87.792611	",
41.74318   ,"-87.625615	",
41.695864  ,"-87.653222	",
41.746037  ,"-87.550360	",
41.811383  ,"-87.699200	",
41.878232  ,"-87.683888	",
41.799796  ,"-87.620973	",
41.976113  ,"-87.673701	",
41.909664  ,"-87.742729	",
41.721382  ,"-87.584997	",
41.922726  ,"-87.785722	",
41.969073  ,"-87.693814	",
41.786232  ,"-87.784025	",
41.89839   ,"-87.699240	",
41.693961  ,"-87.621699	",
41.690381  ,"-87.655466	",
41.836385  ,"-87.665710	",
41.793062  ,"-87.656061	",
41.872274  ,"-87.764582	",
41.964069  ,"-87.757456	",
41.681579  ,"-87.630691	",
41.885556  ,"-87.653829	",
41.76421   ,"-87.683229	",
41.757938  ,"-87.600497	",
41.73381   ,"-87.611396	",
41.887232  ,"-87.764276	",
41.764604  ,"-87.688914	",
41.9394    ,"-87.738279	",
42.018734  ,"-87.665882	",
41.765913  ,"-87.684498	",
41.790087  ,"-87.653555	",
41.887212  ,"-87.750413	",
41.77185   ,"-87.673712	",
41.901133  ,"-87.629905	",
41.753952  ,"-87.666650	",
41.893199  ,"-87.633411	",
41.877214  ,"-87.761718	",
42.019399  ,"-87.675049	",
41.872507  ,"-87.686197	",
41.881918  ,"-87.736507	",
41.681025  ,"-87.627556	",
42.012044  ,"-87.663078	",
41.978166  ,"-87.658586	",
41.870932  ,"-87.744921	",
41.926658  ,"-87.694363	",
41.923308  ,"-87.742625	",
41.900755  ,"-87.731887	",
41.752521  ,"-87.733540	",
41.780364  ,"-87.644803	",
41.910272  ,"-87.691382	",
41.751464  ,"-87.644064	",
41.800483  ,"-87.587415	",
41.876608  ,"-87.627644	",
41.751464  ,"-87.644064	",
41.983118  ,"-87.655172	",
41.930132  ,"-87.785677	",
41.722489  ,"-87.573778	",
41.821247  ,"-87.692576	",
41.828762  ,"-87.614436	",
41.869527  ,"-87.639269	",
41.753325  ,"-87.584025	",
41.776882  ,"-87.718923	",
41.744022  ,"-87.564903	",
41.867081  ,"-87.619004	",
41.743768  ,"-87.691247	",
41.754903  ,"-87.607103	",
41.782458  ,"-87.654574	",
41.909393  ,"-87.764491	",
41.821167  ,"-87.615416	",
41.749296  ,"-87.684050	",
41.909669  ,"-87.778883	",
41.776669  ,"-87.687235	",
41.942351  ,"-87.649345	",
41.776754  ,"-87.585820	",
41.898392  ,"-87.772534	",
41.811424  ,"-87.594507	",
41.964008  ,"-87.654772	",
41.90437   ,"-87.631460	",
41.766323  ,"-87.645664	",
41.962434  ,"-87.658282	",
41.871646  ,"-87.724009	",
41.729306  ,"-87.662875	",
41.890532  ,"-87.723502	",
41.755108  ,"-87.673271	",
41.977041  ,"-87.907057	",
41.904111  ,"-87.751578	",
41.930049  ,"-87.685921	",
41.778656  ,"-87.684846	",
41.872709  ,"-87.624188	",
41.725849  ,"-87.560804	",
41.968816  ,"-87.674618	",
41.853853  ,"-87.625519	",
41.870932  ,"-87.744921	",
41.867234  ,"-87.641302	",
41.908241  ,"-87.759648	",
41.783302  ,"-87.599504	",
41.821763  ,"-87.700484	",
41.793733  ,"-87.660025	",
41.937552  ,"-87.745563	",
41.968845  ,"-87.719491	",
41.753703  ,"-87.652608	",
41.790019  ,"-87.658410	",
41.805226  ,"-87.735748	",
41.727699  ,"-87.648322	",
41.765957  ,"-87.650499	",
41.773126  ,"-87.660399	",
42.017562  ,"-87.672032	",
41.903354  ,"-87.666843	",
41.896893  ,"-87.642939	",
42.018312  ,"-87.675867	",
41.739022  ,"-87.695424	",
41.994447  ,"-87.669417	",
41.877566  ,"-87.684894	",
41.896307  ,"-87.716340	",
41.773018  ,"-87.612658	",
41.859794  ,"-87.622370	",
41.712997  ,"-87.551054	",
41.895409  ,"-87.721498	",
41.846047  ,"-87.727011	",
41.903506  ,"-87.631433	",
41.927128  ,"-87.746412	",
41.782674  ,"-87.648507	",
41.943352  ,"-87.734699	",
41.949464  ,"-87.772373	",
42.006595  ,"-87.671292	",
41.679615  ,"-87.643140	",
41.745394  ,"-87.600163	",
